"","pKey","itemNum","Correct","Task","OptionChosen"
"1794",20,18,1,"IV","Answer2"
"1795",20,24,1,"IV","Answer2"
"1796",20,13,1,"IV","Answer2"
"1797",20,9,1,"IV","Answer2"
"1798",20,20,1,"IV","Answer2"
"1799",20,10,1,"IV","Answer2"
"1800",20,12,1,"IV","Answer2"
"1801",200,22,0,"IV","Answer1"
"1802",200,6,1,"IV","Answer2"
"1803",200,3,1,"IV","Answer2"
"1804",200,16,1,"IV","Answer2"
"1805",200,11,1,"IV","Answer2"
"1806",200,7,1,"IV","Answer2"
"1807",200,1,0,"IV","Answer1"
"1808",200,14,1,"IV","Answer2"
"1809",200,8,1,"IV","Answer2"
"1810",200,21,1,"IV","Answer2"
"1811",200,25,1,"IV","Answer2"
"1812",200,5,1,"IV","Answer2"
"1813",200,19,1,"IV","Answer2"
"1814",200,15,1,"IV","Answer2"
"1815",200,17,1,"IV","Answer2"
"1816",200,23,1,"IV","Answer2"
"1817",200,2,1,"IV","Answer2"
"1818",200,4,1,"IV","Answer2"
"1819",200,18,1,"IV","Answer2"
"1820",200,24,1,"IV","Answer2"
"1821",200,13,1,"IV","Answer2"
"1822",200,9,1,"IV","Answer2"
"1823",200,20,1,"IV","Answer2"
"1824",200,10,1,"IV","Answer2"
"1825",200,12,1,"IV","Answer2"
"1826",201,22,1,"IV","Answer2"
"1827",201,6,1,"IV","Answer2"
"1828",201,3,1,"IV","Answer2"
"1829",201,16,1,"IV","Answer2"
"1830",201,11,1,"IV","Answer2"
"1831",201,7,1,"IV","Answer2"
"1832",201,1,0,"IV","Answer1"
"1833",201,14,1,"IV","Answer2"
"1834",201,8,1,"IV","Answer2"
"1835",201,21,1,"IV","Answer2"
"1836",201,25,1,"IV","Answer2"
"1837",201,5,1,"IV","Answer2"
"1838",201,19,1,"IV","Answer2"
"1839",201,15,1,"IV","Answer2"
"1840",201,17,1,"IV","Answer2"
"1841",201,23,1,"IV","Answer2"
"1842",201,2,1,"IV","Answer2"
"1843",201,4,1,"IV","Answer2"
"1844",201,18,1,"IV","Answer2"
"1845",201,24,1,"IV","Answer2"
"1846",201,13,1,"IV","Answer2"
"1847",201,9,1,"IV","Answer2"
"1848",201,20,1,"IV","Answer2"
"1849",201,10,1,"IV","Answer2"
"1850",201,12,1,"IV","Answer2"
"1851",202,22,1,"IV","Answer2"
"1852",202,6,1,"IV","Answer2"
"1853",202,3,1,"IV","Answer2"
"1854",202,16,1,"IV","Answer2"
"1855",202,11,1,"IV","Answer2"
"1856",202,7,1,"IV","Answer2"
"1857",202,1,1,"IV","Answer2"
"1858",202,14,1,"IV","Answer2"
"1859",202,8,1,"IV","Answer2"
"1860",202,21,1,"IV","Answer2"
"1861",202,25,1,"IV","Answer2"
"1862",202,5,1,"IV","Answer2"
"1863",202,19,1,"IV","Answer2"
"1864",202,15,1,"IV","Answer2"
"1865",202,17,1,"IV","Answer2"
"1866",202,23,1,"IV","Answer2"
"1867",202,2,1,"IV","Answer2"
"1868",202,4,1,"IV","Answer2"
"1869",202,18,1,"IV","Answer2"
"1870",202,24,1,"IV","Answer2"
"1871",202,13,1,"IV","Answer2"
"1872",202,9,1,"IV","Answer2"
"1873",202,20,1,"IV","Answer2"
"1874",202,10,1,"IV","Answer2"
"1875",202,12,1,"IV","Answer2"
"1876",203,22,1,"IV","Answer2"
"1877",203,6,1,"IV","Answer2"
"1878",203,3,1,"IV","Answer2"
"1879",203,16,1,"IV","Answer2"
"1880",203,11,1,"IV","Answer2"
"1881",203,7,1,"IV","Answer2"
"1882",203,1,1,"IV","Answer2"
"1883",203,14,1,"IV","Answer2"
"1884",203,8,1,"IV","Answer2"
"1885",203,21,1,"IV","Answer2"
"1886",203,25,1,"IV","Answer2"
"1887",203,5,1,"IV","Answer2"
"1888",203,19,1,"IV","Answer2"
"1889",203,15,1,"IV","Answer2"
"1890",203,17,1,"IV","Answer2"
"1891",203,23,1,"IV","Answer2"
"1892",203,2,1,"IV","Answer2"
"1893",203,4,1,"IV","Answer2"
"1894",203,18,1,"IV","Answer2"
"1895",203,24,1,"IV","Answer2"
"1896",203,13,1,"IV","Answer2"
"1897",203,9,1,"IV","Answer2"
"1898",203,20,1,"IV","Answer2"
"1899",203,10,1,"IV","Answer2"
"1900",203,12,1,"IV","Answer2"
"1901",204,22,1,"IV","Answer2"
"1902",204,6,1,"IV","Answer2"
"1903",204,3,1,"IV","Answer2"
"1904",204,16,1,"IV","Answer2"
"1905",204,11,1,"IV","Answer2"
"1906",204,7,1,"IV","Answer2"
"1907",204,1,1,"IV","Answer2"
"1908",204,14,1,"IV","Answer2"
"1909",204,8,1,"IV","Answer2"
"1910",204,21,1,"IV","Answer2"
"1911",204,25,1,"IV","Answer2"
"1912",204,5,1,"IV","Answer2"
"1913",204,19,1,"IV","Answer2"
"1914",204,15,1,"IV","Answer2"
"1915",204,17,1,"IV","Answer2"
"1916",204,23,1,"IV","Answer2"
"1917",204,2,1,"IV","Answer2"
"1918",204,4,1,"IV","Answer2"
"1919",204,18,1,"IV","Answer2"
"1920",204,24,1,"IV","Answer2"
"1921",204,13,1,"IV","Answer2"
"1922",204,9,1,"IV","Answer2"
"1923",204,20,1,"IV","Answer2"
"1924",204,10,1,"IV","Answer2"
"1925",204,12,1,"IV","Answer2"
"1926",205,22,1,"IV","Answer2"
"1927",205,6,1,"IV","Answer2"
"1928",205,3,1,"IV","Answer2"
"1929",205,16,1,"IV","Answer2"
"1930",205,11,1,"IV","Answer2"
"1931",205,7,1,"IV","Answer2"
"1932",205,1,1,"IV","Answer2"
"1933",205,14,1,"IV","Answer2"
"1934",205,8,1,"IV","Answer2"
"1935",205,21,1,"IV","Answer2"
"1936",205,25,1,"IV","Answer2"
"1937",205,5,1,"IV","Answer2"
"1938",205,19,1,"IV","Answer2"
"1939",205,15,0,"IV","Answer1"
"1940",205,17,1,"IV","Answer2"
"1941",205,23,1,"IV","Answer2"
"1942",205,2,1,"IV","Answer2"
"1943",205,4,1,"IV","Answer2"
"1944",205,18,1,"IV","Answer2"
"1945",205,24,1,"IV","Answer2"
"1946",205,13,1,"IV","Answer2"
"1947",205,9,1,"IV","Answer2"
"1948",205,20,1,"IV","Answer2"
"1949",205,10,1,"IV","Answer2"
"1950",205,12,1,"IV","Answer2"
"1951",207,22,0,"IV","Answer1"
"1952",207,6,1,"IV","Answer2"
"1953",207,3,1,"IV","Answer2"
"1954",207,16,0,"IV","Answer1"
"1955",207,11,1,"IV","Answer2"
"1956",207,7,1,"IV","Answer2"
"1957",207,1,0,"IV","Answer1"
"1958",207,14,0,"IV","Answer1"
"1959",207,8,1,"IV","Answer2"
"1960",207,21,1,"IV","Answer2"
"1961",207,25,1,"IV","Answer2"
"1962",207,5,1,"IV","Answer2"
"1963",207,19,1,"IV","Answer2"
"1964",207,15,0,"IV","Answer1"
"1965",207,17,1,"IV","Answer2"
"1966",207,23,1,"IV","Answer2"
"1967",207,2,1,"IV","Answer2"
"1968",207,4,1,"IV","Answer2"
"1969",207,18,0,"IV","Answer1"
"1970",207,24,0,"IV","Answer1"
"1971",207,13,1,"IV","Answer2"
"1972",207,9,1,"IV","Answer2"
"1973",207,20,1,"IV","Answer2"
"1974",207,10,1,"IV","Answer2"
"1975",207,12,1,"IV","Answer2"
"1976",208,22,1,"IV","Answer2"
"1977",208,6,1,"IV","Answer2"
"1978",208,3,1,"IV","Answer2"
"1979",208,16,1,"IV","Answer2"
"1980",208,11,1,"IV","Answer2"
"1981",208,7,1,"IV","Answer2"
"1982",208,1,1,"IV","Answer2"
"1983",208,14,1,"IV","Answer2"
"1984",208,8,1,"IV","Answer2"
"1985",208,21,1,"IV","Answer2"
"1986",208,25,1,"IV","Answer2"
"1987",208,5,1,"IV","Answer2"
"1988",208,19,1,"IV","Answer2"
"1989",208,15,1,"IV","Answer2"
"1990",208,17,1,"IV","Answer2"
"1991",208,23,1,"IV","Answer2"
"1992",208,2,1,"IV","Answer2"
"1993",208,4,1,"IV","Answer2"
"1994",208,18,1,"IV","Answer2"
"1995",208,24,1,"IV","Answer2"
"1996",208,13,1,"IV","Answer2"
"1997",208,9,1,"IV","Answer2"
"1998",208,20,1,"IV","Answer2"
"1999",208,10,1,"IV","Answer2"
"2000",208,12,1,"IV","Answer2"
"2001",21,22,1,"IV","Answer2"
"2002",21,6,1,"IV","Answer2"
"2003",21,3,0,"IV","Answer3"
"2004",21,16,1,"IV","Answer2"
"2005",21,11,1,"IV","Answer2"
"2006",21,7,1,"IV","Answer2"
"2007",21,1,0,"IV","Answer1"
"2008",21,14,1,"IV","Answer2"
"2009",21,8,1,"IV","Answer2"
"2010",21,21,1,"IV","Answer2"
"2011",21,25,1,"IV","Answer2"
"2012",21,5,1,"IV","Answer2"
"2013",21,19,1,"IV","Answer2"
"2014",21,15,1,"IV","Answer2"
"2015",21,17,1,"IV","Answer2"
"2016",21,23,1,"IV","Answer2"
"2017",21,2,1,"IV","Answer2"
"2018",21,4,1,"IV","Answer2"
"2019",21,18,1,"IV","Answer2"
"2020",21,24,1,"IV","Answer2"
"2021",21,13,1,"IV","Answer2"
"2022",21,9,1,"IV","Answer2"
"2023",21,20,1,"IV","Answer2"
"2024",21,10,1,"IV","Answer2"
"2025",21,12,1,"IV","Answer2"
"2026",210,22,1,"IV","Answer2"
"2027",210,6,1,"IV","Answer2"
"2028",210,3,0,"IV","Answer1"
"2029",210,16,1,"IV","Answer2"
"2030",210,11,1,"IV","Answer2"
"2031",210,7,1,"IV","Answer2"
"2032",210,1,1,"IV","Answer2"
"2033",210,14,1,"IV","Answer2"
"2034",210,8,1,"IV","Answer2"
"2035",210,21,1,"IV","Answer2"
"2036",210,25,1,"IV","Answer2"
"2037",210,5,1,"IV","Answer2"
"2038",210,19,1,"IV","Answer2"
"2039",210,15,1,"IV","Answer2"
"2040",210,17,1,"IV","Answer2"
"2041",210,23,1,"IV","Answer2"
"2042",210,2,1,"IV","Answer2"
"2043",210,4,1,"IV","Answer2"
"2044",210,18,1,"IV","Answer2"
"2045",210,24,1,"IV","Answer2"
"2046",210,13,1,"IV","Answer2"
"2047",210,9,1,"IV","Answer2"
"2048",210,20,1,"IV","Answer2"
"2049",210,10,1,"IV","Answer2"
"2050",210,12,1,"IV","Answer2"
"2051",211,22,1,"IV","Answer2"
"2052",211,6,1,"IV","Answer2"
"2053",211,3,0,"IV","Answer3"
"2054",211,16,1,"IV","Answer2"
"2055",211,11,1,"IV","Answer2"
"2056",211,7,1,"IV","Answer2"
"2057",211,1,1,"IV","Answer2"
"2058",211,14,1,"IV","Answer2"
"2059",211,8,1,"IV","Answer2"
"2060",211,21,1,"IV","Answer2"
"2061",211,25,1,"IV","Answer2"
"2062",211,5,1,"IV","Answer2"
"2063",211,19,1,"IV","Answer2"
"2064",211,15,1,"IV","Answer2"
"2065",211,17,1,"IV","Answer2"
"2066",211,23,1,"IV","Answer2"
"2067",211,2,1,"IV","Answer2"
"2068",211,4,1,"IV","Answer2"
"2069",211,18,1,"IV","Answer2"
"2070",211,24,1,"IV","Answer2"
"2071",211,13,1,"IV","Answer2"
"2072",211,9,1,"IV","Answer2"
"2073",211,20,1,"IV","Answer2"
"2074",211,10,1,"IV","Answer2"
"2075",211,12,1,"IV","Answer2"
"2076",212,22,0,"IV","Answer1"
"2077",212,6,1,"IV","Answer2"
"2078",212,3,0,"IV","Answer3"
"2079",212,16,1,"IV","Answer2"
"2080",212,11,0,"IV","Answer3"
"2081",212,7,0,"IV","Answer3"
"2082",212,1,0,"IV","Answer1"
"2083",212,14,0,"IV","Answer1"
"2084",212,8,1,"IV","Answer2"
"2085",212,21,0,"IV","Answer1"
"2086",212,25,1,"IV","Answer2"
"2087",212,5,1,"IV","Answer2"
"2088",212,19,1,"IV","Answer2"
"2089",212,15,1,"IV","Answer2"
"2090",212,17,1,"IV","Answer2"
"2091",212,23,1,"IV","Answer2"
"2092",212,2,1,"IV","Answer2"
"2093",212,4,1,"IV","Answer2"
"2094",212,18,1,"IV","Answer2"
"2095",212,24,1,"IV","Answer2"
"2096",212,13,1,"IV","Answer2"
"2097",212,9,1,"IV","Answer2"
"2098",212,20,0,"IV","Answer3"
"2099",212,10,1,"IV","Answer2"
"2100",212,12,1,"IV","Answer2"
"2101",213,22,1,"IV","Answer2"
"2102",213,6,1,"IV","Answer2"
"2103",213,3,1,"IV","Answer2"
"2104",213,16,1,"IV","Answer2"
"2105",213,11,1,"IV","Answer2"
"2106",213,7,1,"IV","Answer2"
"2107",213,1,1,"IV","Answer2"
"2108",213,14,1,"IV","Answer2"
"2109",213,8,1,"IV","Answer2"
"2110",213,21,1,"IV","Answer2"
"2111",213,25,1,"IV","Answer2"
"2112",213,5,1,"IV","Answer2"
"2113",213,19,1,"IV","Answer2"
"2114",213,15,1,"IV","Answer2"
"2115",213,17,1,"IV","Answer2"
"2116",213,23,1,"IV","Answer2"
"2117",213,2,1,"IV","Answer2"
"2118",213,4,1,"IV","Answer2"
"2119",213,18,1,"IV","Answer2"
"2120",213,24,1,"IV","Answer2"
"2121",213,13,1,"IV","Answer2"
"2122",213,9,1,"IV","Answer2"
"2123",213,20,1,"IV","Answer2"
"2124",213,10,1,"IV","Answer2"
"2125",213,12,1,"IV","Answer2"
"2126",214,22,1,"IV","Answer2"
"2127",214,6,1,"IV","Answer2"
"2128",214,3,1,"IV","Answer2"
"2129",214,16,1,"IV","Answer2"
"2130",214,11,1,"IV","Answer2"
"2131",214,7,1,"IV","Answer2"
"2132",214,1,1,"IV","Answer2"
"2133",214,14,1,"IV","Answer2"
"2134",214,8,1,"IV","Answer2"
"2135",214,21,1,"IV","Answer2"
"2136",214,25,1,"IV","Answer2"
"2137",214,5,1,"IV","Answer2"
"2138",214,19,1,"IV","Answer2"
"2139",214,15,1,"IV","Answer2"
"2140",214,17,1,"IV","Answer2"
"2141",214,23,1,"IV","Answer2"
"2142",214,2,1,"IV","Answer2"
"2143",214,4,1,"IV","Answer2"
"2144",214,18,1,"IV","Answer2"
"2145",214,24,1,"IV","Answer2"
"2146",214,13,1,"IV","Answer2"
"2147",214,9,1,"IV","Answer2"
"2148",214,20,1,"IV","Answer2"
"2149",214,10,1,"IV","Answer2"
"2150",214,12,1,"IV","Answer2"
"2151",217,22,1,"IV","Answer2"
"2152",217,6,1,"IV","Answer2"
"2153",217,3,1,"IV","Answer2"
"2154",217,16,1,"IV","Answer2"
"2155",217,11,1,"IV","Answer2"
"2156",217,7,1,"IV","Answer2"
"2157",217,1,0,"IV","Answer1"
"2158",217,14,0,"IV","Answer1"
"2159",217,8,1,"IV","Answer2"
"2160",217,21,0,"IV","Answer1"
"2161",217,25,1,"IV","Answer2"
"2162",217,5,1,"IV","Answer2"
"2163",217,19,1,"IV","Answer2"
"2164",217,15,1,"IV","Answer2"
"2165",217,17,1,"IV","Answer2"
"2166",217,23,1,"IV","Answer2"
"2167",217,2,1,"IV","Answer2"
"2168",217,4,1,"IV","Answer2"
"2169",217,18,1,"IV","Answer2"
"2170",217,24,1,"IV","Answer2"
"2171",217,13,1,"IV","Answer2"
"2172",217,9,1,"IV","Answer2"
"2173",217,20,1,"IV","Answer2"
"2174",217,10,1,"IV","Answer2"
"2175",217,12,1,"IV","Answer2"
"2176",218,22,1,"IV","Answer2"
"2177",218,6,1,"IV","Answer2"
"2178",218,3,1,"IV","Answer2"
"2179",218,16,1,"IV","Answer2"
"2180",218,11,1,"IV","Answer2"
"2181",218,7,1,"IV","Answer2"
"2182",218,1,1,"IV","Answer2"
"2183",218,14,1,"IV","Answer2"
"2184",218,8,1,"IV","Answer2"
"2185",218,21,1,"IV","Answer2"
"2186",218,25,1,"IV","Answer2"
"2187",218,5,1,"IV","Answer2"
"2188",218,19,1,"IV","Answer2"
"2189",218,15,1,"IV","Answer2"
"2190",218,17,1,"IV","Answer2"
"2191",218,23,1,"IV","Answer2"
"2192",218,2,1,"IV","Answer2"
"2193",218,4,1,"IV","Answer2"
"2194",218,18,1,"IV","Answer2"
"2195",218,24,1,"IV","Answer2"
"2196",218,13,1,"IV","Answer2"
"2197",218,9,1,"IV","Answer2"
"2198",218,20,1,"IV","Answer2"
"2199",218,10,1,"IV","Answer2"
"2200",218,12,1,"IV","Answer2"
"2201",219,22,1,"IV","Answer2"
"2202",219,6,1,"IV","Answer2"
"2203",219,3,0,"IV","Answer3"
"2204",219,16,1,"IV","Answer2"
"2205",219,11,1,"IV","Answer2"
"2206",219,7,1,"IV","Answer2"
"2207",219,1,1,"IV","Answer2"
"2208",219,14,1,"IV","Answer2"
"2209",219,8,1,"IV","Answer2"
"2210",219,21,1,"IV","Answer2"
"2211",219,25,1,"IV","Answer2"
"2212",219,5,1,"IV","Answer2"
"2213",219,19,1,"IV","Answer2"
"2214",219,15,1,"IV","Answer2"
"2215",219,17,1,"IV","Answer2"
"2216",219,23,1,"IV","Answer2"
"2217",219,2,1,"IV","Answer2"
"2218",219,4,1,"IV","Answer2"
"2219",219,18,1,"IV","Answer2"
"2220",219,24,1,"IV","Answer2"
"2221",219,13,1,"IV","Answer2"
"2222",219,9,1,"IV","Answer2"
"2223",219,20,1,"IV","Answer2"
"2224",219,10,1,"IV","Answer2"
"2225",219,12,1,"IV","Answer2"
"2226",22,22,1,"IV","Answer2"
"2227",22,6,1,"IV","Answer2"
"2228",22,3,1,"IV","Answer2"
"2229",22,16,1,"IV","Answer2"
"2230",22,11,1,"IV","Answer2"
"2231",22,7,1,"IV","Answer2"
"2232",22,1,1,"IV","Answer2"
"2233",22,14,1,"IV","Answer2"
"2234",22,8,1,"IV","Answer2"
"2235",22,21,1,"IV","Answer2"
"2236",22,25,1,"IV","Answer2"
"2237",22,5,1,"IV","Answer2"
"2238",22,19,1,"IV","Answer2"
"2239",22,15,1,"IV","Answer2"
"2240",22,17,1,"IV","Answer2"
"2241",22,23,1,"IV","Answer2"
"2242",22,2,1,"IV","Answer2"
"2243",22,4,1,"IV","Answer2"
"2244",22,18,1,"IV","Answer2"
"2245",22,24,1,"IV","Answer2"
"2246",22,13,1,"IV","Answer2"
"2247",22,9,1,"IV","Answer2"
"2248",22,20,1,"IV","Answer2"
"2249",22,10,1,"IV","Answer2"
"2250",22,12,1,"IV","Answer2"
"2251",220,22,1,"IV","Answer2"
"2252",220,6,1,"IV","Answer2"
"2253",220,3,1,"IV","Answer2"
"2254",220,16,1,"IV","Answer2"
"2255",220,11,1,"IV","Answer2"
"2256",220,7,1,"IV","Answer2"
"2257",220,1,0,"IV","Answer1"
"2258",220,14,1,"IV","Answer2"
"2259",220,8,1,"IV","Answer2"
"2260",220,21,0,"IV","Answer1"
"2261",220,25,1,"IV","Answer2"
"2262",220,5,1,"IV","Answer2"
"2263",220,19,1,"IV","Answer2"
"2264",220,15,0,"IV","Answer1"
"2265",220,17,0,"IV","Answer1"
"2266",220,23,1,"IV","Answer2"
"2267",220,2,1,"IV","Answer2"
"2268",220,4,1,"IV","Answer2"
"2269",220,18,1,"IV","Answer2"
"2270",220,24,1,"IV","Answer2"
"2271",220,13,1,"IV","Answer2"
"2272",220,9,1,"IV","Answer2"
"2273",220,20,0,"IV","Answer4"
"2274",220,10,1,"IV","Answer2"
"2275",220,12,1,"IV","Answer2"
"2276",221,22,1,"IV","Answer2"
"2277",221,6,1,"IV","Answer2"
"2278",221,3,1,"IV","Answer2"
"2279",221,16,1,"IV","Answer2"
"2280",221,11,1,"IV","Answer2"
"2281",221,7,1,"IV","Answer2"
"2282",221,1,1,"IV","Answer2"
"2283",221,14,1,"IV","Answer2"
"2284",221,8,1,"IV","Answer2"
"2285",221,21,1,"IV","Answer2"
"2286",221,25,1,"IV","Answer2"
"2287",221,5,1,"IV","Answer2"
"2288",221,19,1,"IV","Answer2"
"2289",221,15,1,"IV","Answer2"
"2290",221,17,1,"IV","Answer2"
"2291",221,23,1,"IV","Answer2"
"2292",221,2,1,"IV","Answer2"
"2293",221,4,1,"IV","Answer2"
"2294",221,18,1,"IV","Answer2"
"2295",221,24,1,"IV","Answer2"
"2296",221,13,1,"IV","Answer2"
"2297",221,9,1,"IV","Answer2"
"2298",221,20,1,"IV","Answer2"
"2299",221,10,1,"IV","Answer2"
"2300",221,12,1,"IV","Answer2"
"2301",222,22,1,"IV","Answer2"
"2302",222,6,1,"IV","Answer2"
"2303",222,3,0,"IV","Answer3"
"2304",222,16,1,"IV","Answer2"
"2305",222,11,1,"IV","Answer2"
"2306",222,7,1,"IV","Answer2"
"2307",222,1,1,"IV","Answer2"
"2308",222,14,1,"IV","Answer2"
"2309",222,8,1,"IV","Answer2"
"2310",222,21,1,"IV","Answer2"
"2311",222,25,1,"IV","Answer2"
"2312",222,5,1,"IV","Answer2"
"2313",222,19,1,"IV","Answer2"
"2314",222,15,1,"IV","Answer2"
"2315",222,17,1,"IV","Answer2"
"2316",222,23,1,"IV","Answer2"
"2317",222,2,1,"IV","Answer2"
"2318",222,4,1,"IV","Answer2"
"2319",222,18,1,"IV","Answer2"
"2320",222,24,1,"IV","Answer2"
"2321",222,13,1,"IV","Answer2"
"2322",222,9,1,"IV","Answer2"
"2323",222,20,1,"IV","Answer2"
"2324",222,10,1,"IV","Answer2"
"2325",222,12,1,"IV","Answer2"
"2326",223,22,1,"IV","Answer2"
"2327",223,6,1,"IV","Answer2"
"2328",223,3,1,"IV","Answer2"
"2329",223,16,1,"IV","Answer2"
"2330",223,11,1,"IV","Answer2"
"2331",223,7,1,"IV","Answer2"
"2332",223,1,1,"IV","Answer2"
"2333",223,14,1,"IV","Answer2"
"2334",223,8,1,"IV","Answer2"
"2335",223,21,1,"IV","Answer2"
"2336",223,25,1,"IV","Answer2"
"2337",223,5,1,"IV","Answer2"
"2338",223,19,1,"IV","Answer2"
"2339",223,15,1,"IV","Answer2"
"2340",223,17,1,"IV","Answer2"
"2341",223,23,1,"IV","Answer2"
"2342",223,2,1,"IV","Answer2"
"2343",223,4,1,"IV","Answer2"
"2344",223,18,1,"IV","Answer2"
"2345",223,24,1,"IV","Answer2"
"2346",223,13,1,"IV","Answer2"
"2347",223,9,1,"IV","Answer2"
"2348",223,20,1,"IV","Answer2"
"2349",223,10,1,"IV","Answer2"
"2350",223,12,1,"IV","Answer2"
"2351",224,22,1,"IV","Answer2"
"2352",224,6,1,"IV","Answer2"
"2353",224,3,1,"IV","Answer2"
"2354",224,16,1,"IV","Answer2"
"2355",224,11,1,"IV","Answer2"
"2356",224,7,1,"IV","Answer2"
"2357",224,1,1,"IV","Answer2"
"2358",224,14,1,"IV","Answer2"
"2359",224,8,1,"IV","Answer2"
"2360",224,21,1,"IV","Answer2"
"2361",224,25,1,"IV","Answer2"
"2362",224,5,1,"IV","Answer2"
"2363",224,19,1,"IV","Answer2"
"2364",224,15,1,"IV","Answer2"
"2365",224,17,1,"IV","Answer2"
"2366",224,23,1,"IV","Answer2"
"2367",224,2,1,"IV","Answer2"
"2368",224,4,1,"IV","Answer2"
"2369",224,18,1,"IV","Answer2"
"2370",224,24,1,"IV","Answer2"
"2371",224,13,1,"IV","Answer2"
"2372",224,9,1,"IV","Answer2"
"2373",224,20,1,"IV","Answer2"
"2374",224,10,1,"IV","Answer2"
"2375",224,12,1,"IV","Answer2"
"2376",225,22,1,"IV","Answer2"
"2377",225,6,1,"IV","Answer2"
"2378",225,3,1,"IV","Answer2"
"2379",225,16,1,"IV","Answer2"
"2380",225,11,1,"IV","Answer2"
"2381",225,7,1,"IV","Answer2"
"2382",225,1,1,"IV","Answer2"
"2383",225,14,1,"IV","Answer2"
"2384",225,8,1,"IV","Answer2"
"2385",225,21,1,"IV","Answer2"
"2386",225,25,1,"IV","Answer2"
"2387",225,5,1,"IV","Answer2"
"2388",225,19,1,"IV","Answer2"
"2389",225,15,1,"IV","Answer2"
"2390",225,17,1,"IV","Answer2"
"2391",225,23,1,"IV","Answer2"
"2392",225,2,1,"IV","Answer2"
"2393",225,4,1,"IV","Answer2"
"2394",225,18,1,"IV","Answer2"
"2395",225,24,1,"IV","Answer2"
"2396",225,13,1,"IV","Answer2"
"2397",225,9,1,"IV","Answer2"
"2398",225,20,1,"IV","Answer2"
"2399",225,10,1,"IV","Answer2"
"2400",225,12,1,"IV","Answer2"
"2401",226,22,1,"IV","Answer2"
"2402",226,6,1,"IV","Answer2"
"2403",226,3,1,"IV","Answer2"
"2404",226,16,1,"IV","Answer2"
"2405",226,11,1,"IV","Answer2"
"2406",226,7,1,"IV","Answer2"
"2407",226,1,0,"IV","Answer1"
"2408",226,14,1,"IV","Answer2"
"2409",226,8,1,"IV","Answer2"
"2410",226,21,1,"IV","Answer2"
"2411",226,25,1,"IV","Answer2"
"2412",226,5,1,"IV","Answer2"
"2413",226,19,1,"IV","Answer2"
"2414",226,15,1,"IV","Answer2"
"2415",226,17,1,"IV","Answer2"
"2416",226,23,1,"IV","Answer2"
"2417",226,2,1,"IV","Answer2"
"2418",226,4,1,"IV","Answer2"
"2419",226,18,1,"IV","Answer2"
"2420",226,24,1,"IV","Answer2"
"2421",226,13,1,"IV","Answer2"
"2422",226,9,1,"IV","Answer2"
"2423",226,20,1,"IV","Answer2"
"2424",226,10,1,"IV","Answer2"
"2425",226,12,1,"IV","Answer2"
"2426",227,22,1,"IV","Answer2"
"2427",227,6,1,"IV","Answer2"
"2428",227,3,1,"IV","Answer2"
"2429",227,16,1,"IV","Answer2"
"2430",227,11,1,"IV","Answer2"
"2431",227,7,1,"IV","Answer2"
"2432",227,1,1,"IV","Answer2"
"2433",227,14,1,"IV","Answer2"
"2434",227,8,1,"IV","Answer2"
"2435",227,21,1,"IV","Answer2"
"2436",227,25,1,"IV","Answer2"
"2437",227,5,1,"IV","Answer2"
"2438",227,19,1,"IV","Answer2"
"2439",227,15,1,"IV","Answer2"
"2440",227,17,1,"IV","Answer2"
"2441",227,23,1,"IV","Answer2"
"2442",227,2,1,"IV","Answer2"
"2443",227,4,1,"IV","Answer2"
"2444",227,18,1,"IV","Answer2"
"2445",227,24,1,"IV","Answer2"
"2446",227,13,1,"IV","Answer2"
"2447",227,9,1,"IV","Answer2"
"2448",227,20,1,"IV","Answer2"
"2449",227,10,1,"IV","Answer2"
"2450",227,12,1,"IV","Answer2"
"2451",228,22,1,"IV","Answer2"
"2452",228,6,1,"IV","Answer2"
"2453",228,3,1,"IV","Answer2"
"2454",228,16,1,"IV","Answer2"
"2455",228,11,1,"IV","Answer2"
"2456",228,7,1,"IV","Answer2"
"2457",228,1,1,"IV","Answer2"
"2458",228,14,1,"IV","Answer2"
"2459",228,8,1,"IV","Answer2"
"2460",228,21,1,"IV","Answer2"
"2461",228,25,1,"IV","Answer2"
"2462",228,5,1,"IV","Answer2"
"2463",228,19,1,"IV","Answer2"
"2464",228,15,1,"IV","Answer2"
"2465",228,17,1,"IV","Answer2"
"2466",228,23,1,"IV","Answer2"
"2467",228,2,1,"IV","Answer2"
"2468",228,4,1,"IV","Answer2"
"2469",228,18,1,"IV","Answer2"
"2470",228,24,1,"IV","Answer2"
"2471",228,13,1,"IV","Answer2"
"2472",228,9,1,"IV","Answer2"
"2473",228,20,1,"IV","Answer2"
"2474",228,10,1,"IV","Answer2"
"2475",228,12,1,"IV","Answer2"
"2476",229,22,1,"IV","Answer2"
"2477",229,6,1,"IV","Answer2"
"2478",229,3,0,"IV","Answer3"
"2479",229,16,1,"IV","Answer2"
"2480",229,11,1,"IV","Answer2"
"2481",229,7,1,"IV","Answer2"
"2482",229,1,0,"IV","Answer1"
"2483",229,14,1,"IV","Answer2"
"2484",229,8,1,"IV","Answer2"
"2485",229,21,1,"IV","Answer2"
"2486",229,25,1,"IV","Answer2"
"2487",229,5,1,"IV","Answer2"
"2488",229,19,1,"IV","Answer2"
"2489",229,15,1,"IV","Answer2"
"2490",229,17,1,"IV","Answer2"
"2491",229,23,1,"IV","Answer2"
