"","pKey","itemNum","Correct","Task","OptionChosen"
"1658",211,20,1,"MV","Answer2"
"1659",211,10,1,"MV","Answer2"
"1660",211,12,1,"MV","Answer2"
"1661",212,6,0,"MV","Answer1"
"1662",212,3,1,"MV","Answer2"
"1663",212,16,1,"MV","Answer2"
"1664",212,11,0,"MV","Answer3"
"1665",212,7,0,"MV","Answer2"
"1666",212,17,0,"MV","Answer4"
"1667",212,14,0,"MV","Answer3"
"1668",212,8,1,"MV","Answer2"
"1669",212,5,0,"MV","Answer3"
"1670",212,19,1,"MV","Answer2"
"1671",212,15,0,"MV","Answer3"
"1672",212,1,0,"MV","Answer1"
"1673",212,2,0,"MV","Answer4"
"1674",212,4,1,"MV","Answer2"
"1675",212,18,0,"MV","Answer2"
"1676",212,13,0,"MV","Answer1"
"1677",212,9,1,"MV","Answer2"
"1678",212,20,0,"MV","Answer4"
"1679",212,10,1,"MV","Answer2"
"1680",212,12,0,"MV","Answer3"
"1681",213,6,1,"MV","Answer2"
"1682",213,3,1,"MV","Answer2"
"1683",213,16,1,"MV","Answer2"
"1684",213,11,1,"MV","Answer2"
"1685",213,7,0,"MV","Answer1"
"1686",213,17,1,"MV","Answer2"
"1687",213,14,1,"MV","Answer2"
"1688",213,8,1,"MV","Answer2"
"1689",213,5,0,"MV","Answer1"
"1690",213,19,1,"MV","Answer2"
"1691",213,15,1,"MV","Answer2"
"1692",213,1,1,"MV","Answer3"
"1693",213,2,1,"MV","Answer2"
"1694",213,4,1,"MV","Answer2"
"1695",213,18,1,"MV","Answer3"
"1696",213,13,0,"MV","Answer1"
"1697",213,9,1,"MV","Answer2"
"1698",213,20,1,"MV","Answer2"
"1699",213,10,1,"MV","Answer2"
"1700",213,12,1,"MV","Answer2"
"1701",214,6,1,"MV","Answer2"
"1702",214,3,1,"MV","Answer2"
"1703",214,16,1,"MV","Answer2"
"1704",214,11,1,"MV","Answer2"
"1705",214,7,1,"MV","Answer3"
"1706",214,17,1,"MV","Answer2"
"1707",214,14,1,"MV","Answer2"
"1708",214,8,0,"MV","Answer1"
"1709",214,5,0,"MV","Answer1"
"1710",214,19,1,"MV","Answer2"
"1711",214,15,1,"MV","Answer2"
"1712",214,1,1,"MV","Answer3"
"1713",214,2,1,"MV","Answer2"
"1714",214,4,1,"MV","Answer2"
"1715",214,18,1,"MV","Answer3"
"1716",214,13,1,"MV","Answer2"
"1717",214,9,1,"MV","Answer2"
"1718",214,20,1,"MV","Answer2"
"1719",214,10,1,"MV","Answer2"
"1720",214,12,0,"MV","Answer1"
"1721",217,6,1,"MV","Answer2"
"1722",217,3,1,"MV","Answer2"
"1723",217,16,1,"MV","Answer2"
"1724",217,11,1,"MV","Answer2"
"1725",217,7,1,"MV","Answer3"
"1726",217,17,1,"MV","Answer2"
"1727",217,14,0,"MV","Answer3"
"1728",217,8,0,"MV","Answer1"
"1729",217,5,1,"MV","Answer2"
"1730",217,19,1,"MV","Answer2"
"1731",217,15,1,"MV","Answer2"
"1732",217,1,1,"MV","Answer3"
"1733",217,2,0,"MV","Answer1"
"1734",217,4,1,"MV","Answer2"
"1735",217,18,0,"MV","Answer1"
"1736",217,13,0,"MV","Answer1"
"1737",217,9,1,"MV","Answer2"
"1738",217,20,1,"MV","Answer2"
"1739",217,10,1,"MV","Answer2"
"1740",217,12,0,"MV","Answer1"
"1741",218,6,1,"MV","Answer2"
"1742",218,3,1,"MV","Answer2"
"1743",218,16,1,"MV","Answer2"
"1744",218,11,1,"MV","Answer2"
"1745",218,7,1,"MV","Answer3"
"1746",218,17,1,"MV","Answer2"
"1747",218,14,1,"MV","Answer2"
"1748",218,8,0,"MV","Answer1"
"1749",218,5,0,"MV","Answer1"
"1750",218,19,1,"MV","Answer2"
"1751",218,15,1,"MV","Answer2"
"1752",218,1,1,"MV","Answer3"
"1753",218,2,1,"MV","Answer2"
"1754",218,4,1,"MV","Answer2"
"1755",218,18,0,"MV","Answer2"
"1756",218,13,1,"MV","Answer2"
"1757",218,9,0,"MV","Answer3"
"1758",218,20,1,"MV","Answer2"
"1759",218,10,1,"MV","Answer2"
"1760",218,12,1,"MV","Answer2"
"1761",219,6,1,"MV","Answer2"
"1762",219,3,1,"MV","Answer2"
"1763",219,16,1,"MV","Answer2"
"1764",219,11,1,"MV","Answer2"
"1765",219,7,0,"MV","Answer1"
"1766",219,17,1,"MV","Answer2"
"1767",219,14,1,"MV","Answer2"
"1768",219,8,1,"MV","Answer2"
"1769",219,5,0,"MV","Answer1"
"1770",219,19,1,"MV","Answer2"
"1771",219,15,1,"MV","Answer2"
"1772",219,1,1,"MV","Answer3"
"1773",219,2,1,"MV","Answer2"
"1774",219,4,1,"MV","Answer2"
"1775",219,18,0,"MV","Answer2"
"1776",219,13,1,"MV","Answer2"
"1777",219,9,1,"MV","Answer2"
"1778",219,20,1,"MV","Answer2"
"1779",219,10,1,"MV","Answer2"
"1780",219,12,1,"MV","Answer2"
"1781",22,6,1,"MV","Answer2"
"1782",22,3,1,"MV","Answer2"
"1783",22,16,1,"MV","Answer2"
"1784",22,11,1,"MV","Answer2"
"1785",22,7,0,"MV","Answer1"
"1786",22,17,1,"MV","Answer2"
"1787",22,14,1,"MV","Answer2"
"1788",22,8,1,"MV","Answer2"
"1789",22,5,1,"MV","Answer2"
"1790",22,19,1,"MV","Answer2"
"1791",22,15,1,"MV","Answer2"
"1792",22,1,1,"MV","Answer3"
"1793",22,2,1,"MV","Answer2"
"1794",22,4,1,"MV","Answer2"
"1795",22,18,1,"MV","Answer3"
"1796",22,13,1,"MV","Answer2"
"1797",22,9,1,"MV","Answer2"
"1798",22,20,1,"MV","Answer2"
"1799",22,10,1,"MV","Answer2"
"1800",22,12,0,"MV","Answer1"
"1801",220,6,0,"MV","Answer1"
"1802",220,3,1,"MV","Answer2"
"1803",220,16,1,"MV","Answer2"
"1804",220,11,1,"MV","Answer2"
"1805",220,7,1,"MV","Answer3"
"1806",220,17,1,"MV","Answer2"
"1807",220,14,0,"MV","Answer4"
"1808",220,8,1,"MV","Answer2"
"1809",220,5,0,"MV","Answer1"
"1810",220,19,1,"MV","Answer2"
"1811",220,15,0,"MV","Answer4"
"1812",220,1,1,"MV","Answer3"
"1813",220,2,1,"MV","Answer2"
"1814",220,4,1,"MV","Answer2"
"1815",220,18,1,"MV","Answer3"
"1816",220,13,0,"MV","Answer1"
"1817",220,9,1,"MV","Answer2"
"1818",220,20,1,"MV","Answer2"
"1819",220,10,1,"MV","Answer2"
"1820",220,12,0,"MV","Answer1"
"1821",221,6,1,"MV","Answer2"
"1822",221,3,1,"MV","Answer2"
"1823",221,16,1,"MV","Answer2"
"1824",221,11,1,"MV","Answer2"
"1825",221,7,1,"MV","Answer3"
"1826",221,17,1,"MV","Answer2"
"1827",221,14,1,"MV","Answer2"
"1828",221,8,1,"MV","Answer2"
"1829",221,5,1,"MV","Answer2"
"1830",221,19,1,"MV","Answer2"
"1831",221,15,0,"MV","Answer3"
"1832",221,1,1,"MV","Answer3"
"1833",221,2,1,"MV","Answer2"
"1834",221,4,1,"MV","Answer2"
"1835",221,18,1,"MV","Answer3"
"1836",221,13,1,"MV","Answer2"
"1837",221,9,1,"MV","Answer2"
"1838",221,20,1,"MV","Answer2"
"1839",221,10,1,"MV","Answer2"
"1840",221,12,1,"MV","Answer2"
"1841",222,6,1,"MV","Answer2"
"1842",222,3,1,"MV","Answer2"
"1843",222,16,1,"MV","Answer2"
"1844",222,11,1,"MV","Answer2"
"1845",222,7,1,"MV","Answer3"
"1846",222,17,1,"MV","Answer2"
"1847",222,14,1,"MV","Answer2"
"1848",222,8,1,"MV","Answer2"
"1849",222,5,1,"MV","Answer2"
"1850",222,19,1,"MV","Answer2"
"1851",222,15,1,"MV","Answer2"
"1852",222,1,1,"MV","Answer3"
"1853",222,2,1,"MV","Answer2"
"1854",222,4,1,"MV","Answer2"
"1855",222,18,1,"MV","Answer3"
"1856",222,13,0,"MV","Answer4"
"1857",222,9,0,"MV","Answer4"
"1858",222,20,1,"MV","Answer2"
"1859",222,10,1,"MV","Answer2"
"1860",222,12,1,"MV","Answer2"
"1861",223,6,1,"MV","Answer2"
"1862",223,3,1,"MV","Answer2"
"1863",223,16,1,"MV","Answer2"
"1864",223,11,1,"MV","Answer2"
"1865",223,7,1,"MV","Answer3"
"1866",223,17,1,"MV","Answer2"
"1867",223,14,1,"MV","Answer2"
"1868",223,8,1,"MV","Answer2"
"1869",223,5,1,"MV","Answer2"
"1870",223,19,1,"MV","Answer2"
"1871",223,15,1,"MV","Answer2"
"1872",223,1,1,"MV","Answer3"
"1873",223,2,1,"MV","Answer2"
"1874",223,4,1,"MV","Answer2"
"1875",223,18,1,"MV","Answer3"
"1876",223,13,1,"MV","Answer2"
"1877",223,9,1,"MV","Answer2"
"1878",223,20,1,"MV","Answer2"
"1879",223,10,1,"MV","Answer2"
"1880",223,12,1,"MV","Answer2"
"1881",224,6,0,"MV","Answer1"
"1882",224,3,1,"MV","Answer2"
"1883",224,16,1,"MV","Answer2"
"1884",224,11,1,"MV","Answer2"
"1885",224,7,1,"MV","Answer3"
"1886",224,17,1,"MV","Answer2"
"1887",224,14,1,"MV","Answer2"
"1888",224,8,0,"MV","Answer1"
"1889",224,5,1,"MV","Answer2"
"1890",224,19,1,"MV","Answer2"
"1891",224,15,1,"MV","Answer2"
"1892",224,1,1,"MV","Answer3"
"1893",224,2,1,"MV","Answer2"
"1894",224,4,1,"MV","Answer2"
"1895",224,18,0,"MV","Answer2"
"1896",224,13,1,"MV","Answer2"
"1897",224,9,1,"MV","Answer2"
"1898",224,20,1,"MV","Answer2"
"1899",224,10,1,"MV","Answer2"
"1900",224,12,1,"MV","Answer2"
"1901",225,6,1,"MV","Answer2"
"1902",225,3,1,"MV","Answer2"
"1903",225,16,1,"MV","Answer2"
"1904",225,11,1,"MV","Answer2"
"1905",225,7,1,"MV","Answer3"
"1906",225,17,1,"MV","Answer2"
"1907",225,14,1,"MV","Answer2"
"1908",225,8,1,"MV","Answer2"
"1909",225,5,0,"MV","Answer1"
"1910",225,19,1,"MV","Answer2"
"1911",225,15,1,"MV","Answer2"
"1912",225,1,1,"MV","Answer3"
"1913",225,2,1,"MV","Answer2"
"1914",225,4,1,"MV","Answer2"
"1915",225,18,1,"MV","Answer3"
"1916",225,13,1,"MV","Answer2"
"1917",225,9,1,"MV","Answer2"
"1918",225,20,1,"MV","Answer2"
"1919",225,10,1,"MV","Answer2"
"1920",225,12,1,"MV","Answer2"
"1921",226,6,1,"MV","Answer2"
"1922",226,3,1,"MV","Answer2"
"1923",226,16,1,"MV","Answer2"
"1924",226,11,1,"MV","Answer2"
"1925",226,7,1,"MV","Answer3"
"1926",226,17,1,"MV","Answer2"
"1927",226,14,1,"MV","Answer2"
"1928",226,8,1,"MV","Answer2"
"1929",226,5,1,"MV","Answer2"
"1930",226,19,1,"MV","Answer2"
"1931",226,15,1,"MV","Answer2"
"1932",226,1,1,"MV","Answer3"
"1933",226,2,1,"MV","Answer2"
"1934",226,4,1,"MV","Answer2"
"1935",226,18,1,"MV","Answer3"
"1936",226,13,1,"MV","Answer2"
"1937",226,9,1,"MV","Answer2"
"1938",226,20,1,"MV","Answer2"
"1939",226,10,1,"MV","Answer2"
"1940",226,12,1,"MV","Answer2"
"1941",227,6,1,"MV","Answer2"
"1942",227,3,1,"MV","Answer2"
"1943",227,16,1,"MV","Answer2"
"1944",227,11,1,"MV","Answer2"
"1945",227,7,1,"MV","Answer3"
"1946",227,17,1,"MV","Answer2"
"1947",227,14,1,"MV","Answer2"
"1948",227,8,1,"MV","Answer2"
"1949",227,5,1,"MV","Answer2"
"1950",227,19,1,"MV","Answer2"
"1951",227,15,1,"MV","Answer2"
"1952",227,1,1,"MV","Answer3"
"1953",227,2,1,"MV","Answer2"
"1954",227,4,1,"MV","Answer2"
"1955",227,18,1,"MV","Answer3"
"1956",227,13,1,"MV","Answer2"
"1957",227,9,0,"MV","Answer1"
"1958",227,20,1,"MV","Answer2"
"1959",227,10,1,"MV","Answer2"
"1960",227,12,1,"MV","Answer2"
"1961",228,6,0,"MV","Answer1"
"1962",228,3,1,"MV","Answer2"
"1963",228,16,1,"MV","Answer2"
"1964",228,11,1,"MV","Answer2"
"1965",228,7,0,"MV","Answer1"
"1966",228,17,1,"MV","Answer2"
"1967",228,14,1,"MV","Answer2"
"1968",228,8,1,"MV","Answer2"
"1969",228,5,0,"MV","Answer1"
"1970",228,19,1,"MV","Answer2"
"1971",228,15,1,"MV","Answer2"
"1972",228,1,1,"MV","Answer3"
"1973",228,2,0,"MV","Answer1"
"1974",228,4,1,"MV","Answer2"
"1975",228,18,1,"MV","Answer3"
"1976",228,13,0,"MV","Answer4"
"1977",228,9,1,"MV","Answer2"
"1978",228,20,1,"MV","Answer2"
"1979",228,10,1,"MV","Answer2"
"1980",228,12,1,"MV","Answer2"
"1981",229,6,1,"MV","Answer2"
"1982",229,3,1,"MV","Answer2"
"1983",229,16,1,"MV","Answer2"
"1984",229,11,1,"MV","Answer2"
"1985",229,7,1,"MV","Answer3"
"1986",229,17,1,"MV","Answer2"
"1987",229,14,1,"MV","Answer2"
"1988",229,8,1,"MV","Answer2"
"1989",229,5,0,"MV","Answer1"
"1990",229,19,1,"MV","Answer2"
"1991",229,15,1,"MV","Answer2"
"1992",229,1,1,"MV","Answer3"
"1993",229,2,1,"MV","Answer2"
"1994",229,4,1,"MV","Answer2"
"1995",229,18,0,"MV","Answer2"
"1996",229,13,0,"MV","Answer3"
"1997",229,9,0,"MV","Answer1"
"1998",229,20,1,"MV","Answer2"
"1999",229,10,1,"MV","Answer2"
"2000",229,12,0,"MV","Answer1"
"2001",23,6,0,"MV","Answer1"
"2002",23,3,1,"MV","Answer2"
"2003",23,16,0,"MV","Answer1"
"2004",23,11,1,"MV","Answer2"
"2005",23,7,1,"MV","Answer3"
"2006",23,17,0,"MV","Answer3"
"2007",23,14,1,"MV","Answer2"
"2008",23,8,1,"MV","Answer2"
"2009",23,5,0,"MV","Answer3"
"2010",23,19,1,"MV","Answer2"
"2011",23,15,0,"MV","Answer3"
"2012",23,1,0,"MV","Answer1"
"2013",23,2,0,"MV","Answer1"
"2014",23,4,1,"MV","Answer2"
"2015",23,18,0,"MV","Answer2"
"2016",23,13,0,"MV","Answer1"
"2017",23,9,1,"MV","Answer2"
"2018",23,20,0,"MV","Answer1"
"2019",23,10,0,"MV","Answer1"
"2020",23,12,0,"MV","Answer1"
"2021",230,6,0,"MV","Answer3"
"2022",230,3,1,"MV","Answer2"
"2023",230,16,1,"MV","Answer2"
"2024",230,11,1,"MV","Answer2"
"2025",230,7,1,"MV","Answer3"
"2026",230,17,1,"MV","Answer2"
"2027",230,14,1,"MV","Answer2"
"2028",230,8,1,"MV","Answer2"
"2029",230,5,0,"MV","Answer3"
"2030",230,19,1,"MV","Answer2"
"2031",230,15,0,"MV","Answer1"
"2032",230,1,0,"MV","Answer1"
"2033",230,2,0,"MV","Answer1"
"2034",230,4,1,"MV","Answer2"
"2035",230,18,0,"MV","Answer4"
"2036",230,13,1,"MV","Answer2"
"2037",230,9,0,"MV","Answer3"
"2038",230,20,1,"MV","Answer2"
"2039",230,10,1,"MV","Answer2"
"2040",230,12,1,"MV","Answer2"
"2041",231,6,1,"MV","Answer2"
"2042",231,3,1,"MV","Answer2"
"2043",231,16,1,"MV","Answer2"
"2044",231,11,1,"MV","Answer2"
"2045",231,7,1,"MV","Answer3"
"2046",231,17,1,"MV","Answer2"
"2047",231,14,1,"MV","Answer2"
"2048",231,8,1,"MV","Answer2"
"2049",231,5,0,"MV","Answer1"
"2050",231,19,1,"MV","Answer2"
"2051",231,15,1,"MV","Answer2"
"2052",231,1,1,"MV","Answer3"
"2053",231,2,1,"MV","Answer2"
"2054",231,4,1,"MV","Answer2"
"2055",231,18,1,"MV","Answer3"
"2056",231,13,1,"MV","Answer2"
"2057",231,9,1,"MV","Answer2"
"2058",231,20,1,"MV","Answer2"
"2059",231,10,1,"MV","Answer2"
"2060",231,12,1,"MV","Answer2"
"2061",232,6,1,"MV","Answer2"
"2062",232,3,1,"MV","Answer2"
"2063",232,16,1,"MV","Answer2"
"2064",232,11,1,"MV","Answer2"
"2065",232,7,1,"MV","Answer3"
"2066",232,17,1,"MV","Answer2"
"2067",232,14,1,"MV","Answer2"
"2068",232,8,1,"MV","Answer2"
"2069",232,5,1,"MV","Answer2"
"2070",232,19,1,"MV","Answer2"
"2071",232,15,1,"MV","Answer2"
"2072",232,1,1,"MV","Answer3"
"2073",232,2,1,"MV","Answer2"
"2074",232,4,1,"MV","Answer2"
"2075",232,18,0,"MV","Answer2"
"2076",232,13,1,"MV","Answer2"
"2077",232,9,1,"MV","Answer2"
"2078",232,20,1,"MV","Answer2"
"2079",232,10,1,"MV","Answer2"
"2080",232,12,1,"MV","Answer2"
"2081",233,6,1,"MV","Answer2"
"2082",233,3,1,"MV","Answer2"
"2083",233,16,0,"MV","Answer1"
"2084",233,11,0,"MV","Answer3"
"2085",233,7,0,"MV","Answer4"
"2086",233,17,0,"MV","Answer1"
"2087",233,14,0,"MV","Answer4"
"2088",233,8,0,"MV","Answer1"
"2089",233,5,0,"MV","Answer1"
"2090",233,19,0,"MV","Answer4"
"2091",233,15,0,"MV","Answer4"
"2092",233,1,0,"MV","Answer1"
"2093",233,2,0,"MV","Answer1"
"2094",233,4,1,"MV","Answer2"
"2095",233,18,0,"MV","Answer1"
"2096",233,13,0,"MV","Answer1"
"2097",233,9,1,"MV","Answer2"
"2098",233,20,1,"MV","Answer2"
"2099",233,10,1,"MV","Answer2"
"2100",233,12,1,"MV","Answer2"
"2101",234,6,1,"MV","Answer2"
"2102",234,3,1,"MV","Answer2"
"2103",234,16,1,"MV","Answer2"
"2104",234,11,1,"MV","Answer2"
"2105",234,7,0,"MV","Answer1"
"2106",234,17,1,"MV","Answer2"
"2107",234,14,1,"MV","Answer2"
"2108",234,8,1,"MV","Answer2"
"2109",234,5,0,"MV","Answer1"
"2110",234,19,1,"MV","Answer2"
"2111",234,15,1,"MV","Answer2"
"2112",234,1,0,"MV","Answer2"
"2113",234,2,1,"MV","Answer2"
"2114",234,4,1,"MV","Answer2"
"2115",234,18,0,"MV","Answer2"
"2116",234,13,1,"MV","Answer2"
"2117",234,9,0,"MV","Answer3"
"2118",234,20,1,"MV","Answer2"
"2119",234,10,1,"MV","Answer2"
"2120",234,12,1,"MV","Answer2"
"2121",235,6,1,"MV","Answer2"
"2122",235,3,1,"MV","Answer2"
"2123",235,16,1,"MV","Answer2"
"2124",235,11,1,"MV","Answer2"
"2125",235,7,1,"MV","Answer3"
"2126",235,17,1,"MV","Answer2"
"2127",235,14,1,"MV","Answer2"
"2128",235,8,1,"MV","Answer2"
"2129",235,5,1,"MV","Answer2"
"2130",235,19,1,"MV","Answer2"
"2131",235,15,1,"MV","Answer2"
"2132",235,1,1,"MV","Answer3"
"2133",235,2,1,"MV","Answer2"
"2134",235,4,1,"MV","Answer2"
"2135",235,18,1,"MV","Answer3"
"2136",235,13,1,"MV","Answer2"
"2137",235,9,1,"MV","Answer2"
"2138",235,20,1,"MV","Answer2"
"2139",235,10,1,"MV","Answer2"
"2140",235,12,1,"MV","Answer2"
"2141",237,6,1,"MV","Answer2"
"2142",237,3,1,"MV","Answer2"
"2143",237,16,1,"MV","Answer2"
"2144",237,11,1,"MV","Answer2"
"2145",237,7,1,"MV","Answer3"
"2146",237,17,1,"MV","Answer2"
"2147",237,14,1,"MV","Answer2"
"2148",237,8,1,"MV","Answer2"
"2149",237,5,1,"MV","Answer2"
"2150",237,19,1,"MV","Answer2"
"2151",237,15,1,"MV","Answer2"
"2152",237,1,1,"MV","Answer3"
"2153",237,2,1,"MV","Answer2"
"2154",237,4,1,"MV","Answer2"
"2155",237,18,1,"MV","Answer3"
"2156",237,13,1,"MV","Answer2"
"2157",237,9,0,"MV","Answer1"
"2158",237,20,1,"MV","Answer2"
"2159",237,10,1,"MV","Answer2"
"2160",237,12,1,"MV","Answer2"
"2161",238,6,1,"MV","Answer2"
"2162",238,3,1,"MV","Answer2"
"2163",238,16,1,"MV","Answer2"
"2164",238,11,1,"MV","Answer2"
"2165",238,7,0,"MV","Answer1"
"2166",238,17,1,"MV","Answer2"
"2167",238,14,1,"MV","Answer2"
"2168",238,8,0,"MV","Answer1"
"2169",238,5,0,"MV","Answer1"
"2170",238,19,1,"MV","Answer2"
"2171",238,15,0,"MV","Answer3"
"2172",238,1,1,"MV","Answer3"
"2173",238,2,1,"MV","Answer2"
"2174",238,4,1,"MV","Answer2"
"2175",238,18,0,"MV","Answer2"
"2176",238,13,0,"MV","Answer1"
"2177",238,9,1,"MV","Answer2"
"2178",238,20,1,"MV","Answer2"
"2179",238,10,1,"MV","Answer2"
"2180",238,12,1,"MV","Answer2"
"2181",24,6,1,"MV","Answer2"
"2182",24,3,1,"MV","Answer2"
"2183",24,16,1,"MV","Answer2"
"2184",24,11,1,"MV","Answer2"
"2185",24,7,1,"MV","Answer3"
"2186",24,17,1,"MV","Answer2"
"2187",24,14,1,"MV","Answer2"
"2188",24,8,0,"MV","Answer1"
"2189",24,5,0,"MV","Answer1"
"2190",24,19,1,"MV","Answer2"
"2191",24,15,1,"MV","Answer2"
"2192",24,1,1,"MV","Answer3"
"2193",24,2,1,"MV","Answer2"
"2194",24,4,1,"MV","Answer2"
"2195",24,18,1,"MV","Answer3"
"2196",24,13,0,"MV","Answer4"
"2197",24,9,0,"MV","Answer4"
"2198",24,20,1,"MV","Answer2"
"2199",24,10,1,"MV","Answer2"
"2200",24,12,0,"MV","Answer1"
"2201",241,6,1,"MV","Answer2"
"2202",241,3,1,"MV","Answer2"
"2203",241,16,1,"MV","Answer2"
"2204",241,11,1,"MV","Answer2"
"2205",241,7,0,"MV","Answer1"
"2206",241,17,1,"MV","Answer2"
"2207",241,14,1,"MV","Answer2"
"2208",241,8,1,"MV","Answer2"
"2209",241,5,1,"MV","Answer2"
"2210",241,19,1,"MV","Answer2"
"2211",241,15,1,"MV","Answer2"
"2212",241,1,1,"MV","Answer3"
"2213",241,2,0,"MV","Answer1"
"2214",241,4,1,"MV","Answer2"
"2215",241,18,1,"MV","Answer3"
"2216",241,13,0,"MV","Answer4"
"2217",241,9,1,"MV","Answer2"
"2218",241,20,1,"MV","Answer2"
"2219",241,10,1,"MV","Answer2"
"2220",241,12,0,"MV","Answer1"
"2221",242,6,0,"MV","Answer1"
"2222",242,3,1,"MV","Answer2"
"2223",242,16,1,"MV","Answer2"
"2224",242,11,1,"MV","Answer2"
"2225",242,7,0,"MV","Answer1"
"2226",242,17,1,"MV","Answer2"
"2227",242,14,0,"MV","Answer3"
"2228",242,8,1,"MV","Answer2"
"2229",242,5,0,"MV","Answer1"
"2230",242,19,1,"MV","Answer2"
"2231",242,15,0,"MV","Answer1"
"2232",242,1,1,"MV","Answer3"
"2233",242,2,1,"MV","Answer2"
"2234",242,4,0,"MV","Answer3"
"2235",242,18,0,"MV","Answer2"
"2236",242,13,0,"MV","Answer1"
"2237",242,9,0,"MV","Answer3"
"2238",242,20,0,"MV","Answer3"
"2239",242,10,1,"MV","Answer2"
"2240",242,12,1,"MV","Answer2"
"2241",244,6,1,"MV","Answer2"
"2242",244,3,1,"MV","Answer2"
"2243",244,16,1,"MV","Answer2"
"2244",244,11,1,"MV","Answer2"
"2245",244,7,1,"MV","Answer3"
"2246",244,17,1,"MV","Answer2"
"2247",244,14,1,"MV","Answer2"
"2248",244,8,0,"MV","Answer1"
"2249",244,5,1,"MV","Answer2"
"2250",244,19,1,"MV","Answer2"
"2251",244,15,1,"MV","Answer2"
"2252",244,1,1,"MV","Answer3"
"2253",244,2,1,"MV","Answer2"
"2254",244,4,1,"MV","Answer2"
"2255",244,18,1,"MV","Answer3"
"2256",244,13,0,"MV","Answer1"
"2257",244,9,0,"MV","Answer1"
"2258",244,20,1,"MV","Answer2"
"2259",244,10,1,"MV","Answer2"
"2260",244,12,1,"MV","Answer2"
"2261",246,6,1,"MV","Answer2"
"2262",246,3,1,"MV","Answer2"
"2263",246,16,1,"MV","Answer2"
"2264",246,11,1,"MV","Answer2"
"2265",246,7,1,"MV","Answer3"
"2266",246,17,1,"MV","Answer2"
"2267",246,14,1,"MV","Answer2"
"2268",246,8,1,"MV","Answer2"
"2269",246,5,1,"MV","Answer2"
"2270",246,19,1,"MV","Answer2"
"2271",246,15,1,"MV","Answer2"
"2272",246,1,1,"MV","Answer3"
"2273",246,2,1,"MV","Answer2"
"2274",246,4,1,"MV","Answer2"
"2275",246,18,0,"MV","Answer2"
"2276",246,13,1,"MV","Answer2"
"2277",246,9,1,"MV","Answer2"
"2278",246,20,1,"MV","Answer2"
"2279",246,10,1,"MV","Answer2"
"2280",246,12,0,"MV","Answer1"
"2281",247,6,1,"MV","Answer2"
"2282",247,3,1,"MV","Answer2"
"2283",247,16,1,"MV","Answer2"
"2284",247,11,1,"MV","Answer2"
"2285",247,7,1,"MV","Answer3"
"2286",247,17,1,"MV","Answer2"
"2287",247,14,1,"MV","Answer2"
"2288",247,8,1,"MV","Answer2"
"2289",247,5,0,"MV","Answer1"
"2290",247,19,1,"MV","Answer2"
"2291",247,15,1,"MV","Answer2"
"2292",247,1,1,"MV","Answer3"
"2293",247,2,1,"MV","Answer2"
"2294",247,4,1,"MV","Answer2"
"2295",247,18,1,"MV","Answer3"
"2296",247,13,1,"MV","Answer2"
"2297",247,9,1,"MV","Answer2"
"2298",247,20,1,"MV","Answer2"
"2299",247,10,1,"MV","Answer2"
"2300",247,12,1,"MV","Answer2"
"2301",248,6,1,"MV","Answer2"
"2302",248,3,1,"MV","Answer2"
"2303",248,16,1,"MV","Answer2"
"2304",248,11,1,"MV","Answer2"
"2305",248,7,1,"MV","Answer3"
"2306",248,17,1,"MV","Answer2"
"2307",248,14,1,"MV","Answer2"
"2308",248,8,1,"MV","Answer2"
"2309",248,5,0,"MV","Answer1"
"2310",248,19,1,"MV","Answer2"
"2311",248,15,1,"MV","Answer2"
"2312",248,1,1,"MV","Answer3"
"2313",248,2,1,"MV","Answer2"
"2314",248,4,1,"MV","Answer2"
"2315",248,18,1,"MV","Answer3"
"2316",248,13,1,"MV","Answer2"
"2317",248,9,1,"MV","Answer2"
"2318",248,20,1,"MV","Answer2"
"2319",248,10,1,"MV","Answer2"
"2320",248,12,1,"MV","Answer2"
"2321",249,6,0,"MV","Answer1"
"2322",249,3,1,"MV","Answer2"
"2323",249,16,1,"MV","Answer2"
"2324",249,11,1,"MV","Answer2"
"2325",249,7,1,"MV","Answer3"
"2326",249,17,1,"MV","Answer2"
"2327",249,14,1,"MV","Answer2"
"2328",249,8,0,"MV","Answer1"
"2329",249,5,0,"MV","Answer1"
"2330",249,19,1,"MV","Answer2"
"2331",249,15,1,"MV","Answer2"
"2332",249,1,1,"MV","Answer3"
"2333",249,2,0,"MV","Answer1"
"2334",249,4,1,"MV","Answer2"
"2335",249,18,1,"MV","Answer3"
"2336",249,13,0,"MV","Answer1"
"2337",249,9,0,"MV","Answer1"
"2338",249,20,1,"MV","Answer2"
"2339",249,10,1,"MV","Answer2"
"2340",249,12,1,"MV","Answer2"
"2341",25,6,1,"MV","Answer2"
"2342",25,3,1,"MV","Answer2"
"2343",25,16,1,"MV","Answer2"
"2344",25,11,1,"MV","Answer2"
"2345",25,7,1,"MV","Answer3"
"2346",25,17,1,"MV","Answer2"
"2347",25,14,1,"MV","Answer2"
"2348",25,8,1,"MV","Answer2"
"2349",25,5,0,"MV","Answer1"
"2350",25,19,1,"MV","Answer2"
"2351",25,15,1,"MV","Answer2"
"2352",25,1,1,"MV","Answer3"
"2353",25,2,1,"MV","Answer2"
"2354",25,4,1,"MV","Answer2"
"2355",25,18,1,"MV","Answer3"
